id	score	v	d-obj	p	p-title
00774	?	open	dog food	floor	dog
00775	?	open	dog food	dogs	dog
00776	?	open	dog food	dish	dog
00777	?	open	dog food	bowl	dog
00778	?	open	dog food	tin opener	dog
00779	?	open	dog food	can opener	dog
00780	?	open	dog food	dog s	dog
00781	?	put	full food dish	food	dog
00782	?	put	full food dish	dog food	dog
00783	?	put	full food dish	tin of dog food	dog
00784	?	put	full food dish	tin	dog
00785	?	put	full food dish	pet	dog
00786	?	put	full food dish	can of petfood	dog
00787	?	put	full food dish	floor	dog
00788	?	put	full food dish	dogs	dog
00789	?	put	full food dish	dish	dog
00790	?	put	full food dish	bowl	dog
00791	?	put	full food dish	tin opener	dog
00792	?	put	full food dish	can opener	dog
00793	?	put	full food dish	dog s	dog
00794	?	take	food dish	food	dog
00795	?	take	food dish	dog food	dog
00796	?	take	food dish	tin of dog food	dog
00797	?	take	food dish	tin	dog
00798	?	take	food dish	pet	dog
00799	?	take	food dish	can of petfood	dog
00800	?	take	food dish	floor	dog
00801	?	take	food dish	dogs	dog
00802	?	take	food dish	dish	dog
00803	?	take	food dish	bowl	dog
00804	?	take	food dish	tin opener	dog
00805	?	take	food dish	can opener	dog
00806	?	take	food dish	dog s	dog
00807	?	put	water	food	dog
00808	?	put	water	dog food	dog
00809	?	put	water	tin of dog food	dog
00810	?	put	water	tin	dog
00811	?	put	water	pet	dog
00812	?	put	water	can of petfood	dog
00813	?	put	water	floor	dog
00814	?	put	water	dogs	dog
00815	?	put	water	dish	dog
00816	?	put	water	bowl	dog
00817	?	put	water	tin opener	dog
00818	?	put	water	can opener	dog
00819	?	put	water	dog s	dog
00820	?	get	tin opener	food	dog
00821	?	get	tin opener	dog food	dog
00822	?	get	tin opener	tin of dog food	dog
00823	?	get	tin opener	tin	dog
00824	?	get	tin opener	pet	dog
00825	?	get	tin opener	can of petfood	dog
00826	?	get	tin opener	floor	dog
00827	?	get	tin opener	dogs	dog
00828	?	get	tin opener	dish	dog
00829	?	get	tin opener	bowl	dog
00830	?	get	tin opener	can opener	dog
00831	?	get	tin opener	dog s	dog
00832	?	put	bag	food	dog
00833	?	put	bag	dog food	dog
00834	?	put	bag	tin of dog food	dog
00835	?	put	bag	tin	dog
00836	?	put	bag	pet	dog
00837	?	put	bag	can of petfood	dog
00838	?	put	bag	floor	dog
00839	?	put	bag	dogs	dog
00840	?	put	bag	dish	dog
00841	?	put	bag	bowl	dog
00842	?	put	bag	tin opener	dog
00843	?	put	bag	can opener	dog
00844	?	put	bag	dog s	dog
00845	?	pour	it	food	dog
00846	?	pour	it	dog food	dog
00847	?	pour	it	tin of dog food	dog
00848	?	pour	it	tin	dog
00849	?	pour	it	pet	dog
00850	?	pour	it	can of petfood	dog
00851	?	pour	it	floor	dog
00852	?	pour	it	dogs	dog
00853	?	pour	it	dish	dog
00854	?	pour	it	bowl	dog
00855	?	pour	it	tin opener	dog
00856	?	pour	it	can opener	dog
00857	?	pour	it	dog s	dog
00858	?	buy	food	dog food	dog
00859	?	buy	food	tin of dog food	dog
00860	?	buy	food	tin	dog
00861	?	buy	food	pet	dog
00862	?	buy	food	can of petfood	dog
00863	?	buy	food	floor	dog
00864	?	buy	food	dogs	dog
00865	?	buy	food	dish	dog
00866	?	buy	food	bowl	dog
00867	?	buy	food	tin opener	dog
00868	?	buy	food	can opener	dog
00869	?	buy	food	dog s	dog
00870	?	give	bowl	food	dog
00871	?	give	bowl	dog food	dog
00872	?	give	bowl	tin of dog food	dog
00873	?	give	bowl	tin	dog
00874	?	give	bowl	pet	dog
00875	?	give	bowl	can of petfood	dog
00876	?	give	bowl	floor	dog
00877	?	give	bowl	dogs	dog
00878	?	give	bowl	dish	dog
00879	?	give	bowl	tin opener	dog
00880	?	give	bowl	can opener	dog
00881	?	give	bowl	dog s	dog
00882	?	clean	dog dish	food	dog
00883	?	clean	dog dish	dog food	dog
00884	?	clean	dog dish	tin of dog food	dog
00885	?	clean	dog dish	tin	dog
00886	?	clean	dog dish	pet	dog
00887	?	clean	dog dish	can of petfood	dog
00888	?	clean	dog dish	floor	dog
00889	?	clean	dog dish	dogs	dog
00890	?	clean	dog dish	dish	dog
00891	?	clean	dog dish	bowl	dog
00892	?	clean	dog dish	tin opener	dog
00893	?	clean	dog dish	can opener	dog
00894	?	clean	dog dish	dog s	dog
00895	?	tip	bag	food	dog
00896	?	tip	bag	dog food	dog
00897	?	tip	bag	tin of dog food	dog
00898	?	tip	bag	tin	dog
00899	?	tip	bag	pet	dog
00900	?	tip	bag	can of petfood	dog
00901	?	tip	bag	floor	dog
00902	?	tip	bag	dogs	dog
00903	?	tip	bag	dish	dog
00904	?	tip	bag	bowl	dog
00905	?	tip	bag	tin opener	dog
00906	?	tip	bag	can opener	dog
00907	?	tip	bag	dog s	dog
00908	?	put	dog food	food	dog
00909	?	put	dog food	tin of dog food	dog
00910	?	put	dog food	tin	dog
00911	?	put	dog food	pet	dog
00912	?	put	dog food	can of petfood	dog
00913	?	put	dog food	floor	dog
00914	?	put	dog food	dogs	dog
00915	?	put	dog food	dish	dog
00916	?	put	dog food	bowl	dog
00917	?	put	dog food	tin opener	dog
00918	?	put	dog food	can opener	dog
00919	?	put	dog food	dog s	dog
00920	?	get	dog food	food	dog
00921	?	get	dog food	tin of dog food	dog
00922	?	get	dog food	tin	dog
00923	?	get	dog food	pet	dog
00924	?	get	dog food	can of petfood	dog
00925	?	get	dog food	floor	dog
00926	?	get	dog food	dogs	dog
00927	?	get	dog food	dish	dog
00928	?	get	dog food	bowl	dog
00929	?	get	dog food	tin opener	dog
00930	?	get	dog food	can opener	dog
00931	?	get	dog food	dog s	dog
00932	?	place	bowl	food	dog
00933	?	place	bowl	dog food	dog
00934	?	place	bowl	tin of dog food	dog
00935	?	place	bowl	tin	dog
00936	?	place	bowl	pet	dog
00937	?	place	bowl	can of petfood	dog
00938	?	place	bowl	floor	dog
00939	?	place	bowl	dogs	dog
00940	?	place	bowl	dish	dog
00941	?	place	bowl	tin opener	dog
00942	?	place	bowl	can opener	dog
00943	?	place	bowl	dog s	dog
00944	?	get	food	dog food	dog
00945	?	get	food	tin of dog food	dog
00946	?	get	food	tin	dog
00947	?	get	food	pet	dog
00948	?	get	food	can of petfood	dog
00949	?	get	food	floor	dog
00950	?	get	food	dogs	dog
00951	?	get	food	dish	dog
00952	?	get	food	bowl	dog
00953	?	get	food	tin opener	dog
00954	?	get	food	can opener	dog
00955	?	get	food	dog s	dog
00956	?	notify	dog	food	dog
00957	?	notify	dog	dog food	dog
00958	?	notify	dog	tin of dog food	dog
00959	?	notify	dog	tin	dog
00960	?	notify	dog	pet	dog
00961	?	notify	dog	can of petfood	dog
00962	?	notify	dog	floor	dog
00963	?	notify	dog	dogs	dog
00964	?	notify	dog	dish	dog
00965	?	notify	dog	bowl	dog
00966	?	notify	dog	tin opener	dog
00967	?	notify	dog	can opener	dog
00968	?	notify	dog	dog s	dog
00969	?	locate	food	dog food	dog
00970	?	locate	food	tin of dog food	dog
00971	?	locate	food	tin	dog
00972	?	locate	food	pet	dog
00973	?	locate	food	can of petfood	dog
00974	?	locate	food	floor	dog
00975	?	locate	food	dogs	dog
00976	?	locate	food	dish	dog
00977	?	locate	food	bowl	dog
00978	?	locate	food	tin opener	dog
00979	?	locate	food	can opener	dog
00980	?	locate	food	dog s	dog
