text,label
"@aminiyatrust Mu Kuma 'yan primary sai yaushe za'a bude Mana,Aminiya ki fadawa gwamnati wallahi mun gaji,idan Kuma laifi muka yi mun tuba Dan Allah muma a 'yanta mu😂😂😂😂",neutral
"@bbchausa Masha Allah, Allah ya kara shiga tsakanin nagari da mugu 🙏",positive
Ebele Ya rage farashen Kudin Mai Har Naira Goma 😆 “@bbchausa: Arsenal ta doke Man City 2-0 har gida http://t.co/b8CR67LKKh”,neutral
@Rahma_sadau Oh... ahbeg make we gist😁😁😁 Dama ya dade da ina so mu yi tadi😁😁😁,positive
@bbchausa Barka da sallah❤️,positive
@Ali_Nuhu_Fans Allah yasa muyi sallar juma.a lafiya sarki mai f k d 🙏,positive
@bbchausa Baba Buhari dodar! 😂 yanzu kam 'yan Nigeria sun soma ganin abinda suka zaba' akar! Wuta baba wuta sallau 😂 😂,negative
@AminuSaira Allah ka cigaba da ciyar damu halal ya Allah Babban Director 🙏,positive
@FalaluDorayi the sambo Da kunnan wannan zanyii kili shii😂😂😂 #kwanacasain,neutral
"@bbchausa ""Amso shin Takaddunku"" Very education indeed👍",positive
@voahausa Daman saika biya kudi za'a gwada ka 🤔🤔🤔,neutral
"@bbchausa Zasu gani kuransu😂😂😂😂, idan an kaisu court sunyi bayani",negative
@AREWA24Channel Allah ya daukaka TV Arewa24 ❤ ❤ 💖 https://t.co/bKmHy73sR3,positive
@bbchausa Allah y tabbatar mai da alkhairi 👏,positive
@bbchausa Jan kaya waje goma mana😄😂😃🤣,neutral
@bbchausa Allah wadai Allah wadai 😱😱😱 Allah yakyauta akashe mutum Kalmar dai kenan Allah wadai to munce Allah wadai da ku,negative
@Hausafilmsnews @washafatii @SaddiqSaniSaddi Kafin ta washe 😂😂,neutral
"@AminuSaira Yana mana dadi ma mu, indai laila zata ci gaba d jika mahmud😅",positive
@bbchausa Hhhhhh gaisuwan dole 🤣🤣🤣🤣🤣,neutral
@bbchausa Ahada Dana DAUDA KAHUTU RARARA Masu Gudu Su Gudu Mana 😂,neutral
@bbchausa Shifa wannan mummunan mutumin bayq tina cewa wataran ba shi bane gwamnan.........se hauka kawai yake ido a rufe 🤔🤔,negative
@bbchausa Shikuma hours nawa suka bashi ya sauka? 🤗🤗,neutral
@bbchausa Duk mai yiwa Baba Buhari hassada sai bakin ciki ya kashe shi✌,negative
"@bbchausa Ga Muhammadu Sanusi na biyu,amma shin ina ragowar sarakunan kano ne na Gaya,Rano,Karaye da Bichi ne wai ?? 🤔",neutral
@bbchausa Nifa Aganina Zidane Yarasa Mafita Ne Shiyasa Yafadi Hakan 😂,neutral
@Rahma_sadau Binta barka da jumma'a 😁 #bigfan #sonsofthecaliphate,positive
"@bbchausa Se uban Abba namu👍👍👍,aikinka yn kyau",positive
@bbchausa Wai su NCDC bazasu gaji dawannan rubuce rubucen. Idan har da gaskene to mugani akasa video ko photo 😡,neutral
@AminuSaira A gaskiya yau saku ya'isah yarda muke so Allah yakara fahimta Aminu saira Amman dan Allah ka isar'min da sakuna ga mamar guntu wato(Mina) Allah yakara mata'sanin labarina😂😂😂😂,positive
@RFI_Ha Makirkira Corona virus suna mamaki saboda wanda ya kirkiro mu baki daya yayi nasa hukuncin! 😆☝️,neutral
@bbchausa Ga yaran su fa😂 https://t.co/4M7z1xFT42,neutral
@bbchausa Salam alaykum Bbchausa dafatan kuna lafiya Tanbayata gareshi itace Me yasa yana kan daukan sunaye daban daban yana waka dashi amma bai tapa daukan Suna yan Biyu Ma’ana HASANA da HUSAINA yayi waka dasu ba ? 😄,positive
@bbchausa Saura namu (Nigeria) Mai ikirarin gaskiya 😎,positive
@bbchausa i😒kune masu tada zaune tsaye koh😒,negative
@RFI_Ha Shi yanxu hankali ya kuma kan zabe da za'ai a November kawai 😅,neutral
"@bbchausa Kasan qauna ta da alkama kasan duk abinda annabi yake so ina SONSA!! Eh ""DUK ABINDA ANNABI YAKE SO INA SONSA"" Allah sarki..InshaAllahu kana tare da qaunar Annabi SAW duk inda kake🙏 We missed you a lot #Legend",positive
@washafatii kawai nake san gani Allah 😥💔,positive
"@aminiyatrust Kaiiii Malama a rage ta mnah ko Dan kadance, Toh idan ba karya baaaa, Toh kenan Aljani neh ya miki cikin??? Tabbb din kut, Toh ae shkn..🤣😂🤣😂",negative
@bbchausa Ba'a taba murnar cika Shekarar Shugaban kasa Mara amfani da takaci ba irinta P @MBuhari ba Muna Allah wadai da wannan shekaru 78 Marasa amfani ga al'umma nigeria ba😭😭😭,negative
@aminiyatrust Uhm Gaskiya A farko Namiji ne yake fara nunawa but the Finish gaskiya mata sunfimu iya nuna soyayya har kullin 👌🙏🏽,neutral
@princeazango Muna godiya mu ma 👌,positive
@FalaluDorayi @Minikabo @PenAbdull @angry_ustaaz @dawisu @deejarrhh @iammaishanu @MahmoodSalisu @AishaSalis @UmarGombe @sir_zeeesu @Feenarh @Sir_KB @Mubarack_Umar Godiya muke Director 🙏,positive
"@Rahma_sadau ¿Estás listo Rahama? If yes then, ina kusa 😂",neutral
@Rahma_sadau @Harees_ms Savages 😂 rahama Yar saduwa 👍,neutral
@bbchausa Tab gaskiya idan yan Somalia basu jifesu ba to suna ruwa sun kasa samar da zaman lfy a kasarsu sai a wata kasar zasu samar 😅😂🤣🤣,negative
@Rahma_sadau Kin ganki sae kace wata Amaryah 👰,positive
@bbchausa Allah ya shirye ka baba buhari😂🤣,positive
"@bbchausa @Waspapping_ Alhamdulillahi, tabbas gone zanyi sallah Allah ya karba mana ba wani sarkin sokoto da zan tsaya jira🙅",positive
"@Rahma_sadau @rosy_meurer A rayuwata bani da wani buri sai nayi ido biyo dake wallahi, Shekaran kusan 10 kenan...😥😥",positive
@RFI_Ha 😃😄 janar buhari mugun tsoho,negative
@Rahma_sadau Yawwa damn ina neman ki fatara mai tada tsohon bashi yau sai kin biyani 50# dana taba a ra miki tun kapin ki zama cele😎😎🏃,negative
@bbchausa Nan yafi auki ai allah yasa yatafi kenan🙏,positive
"@bbchausa Ita fa kujeran nan kaman kujeran aski neh, duk Daren dadewa sai ya sauka.. tunda ba uban mutum keda wurin ba😩😏",negative
@Rahma_sadau Ihmmm wani abin sai kallo 👀,neutral
@bbchausa Ai an gama raina mana wayo kawai. Taya abu da ba yau aka sa rana ace ba za a shirya ma sa ba. Wannan ba hujja bace da INEC ta bayar. Wata da watanni ake maganar zaben nan. Wannan abin kunya ne da gazawar INEC😩,negative
@bbchausa Su @sanuxiii sun dai mayar da 'yan BBC Hausa 'Feminists' 😊,neutral
"@bbchausa Hadi sirika distinguish, gani bani nawa, kune gidan gnr baqo beqi sallamaba 🤣",neutral
@bbchausa Bana anyi abin kirki 😁👍,positive
@bbchausa @NigerianPolice @officialdeezell*Dole SARs su dinga cin Uwar yan southern pe0ple cuz all there youths ar criminal jobless x haker'z x scammer'z x malian'z x thief'z x yahoo Boi'z* *I support SARs 0n there position mawaki barawone*🤷🏻‍♂️ ___________________ *madobee*,negative
@bbchausa Allah ya tsaremu ya karemu da tsafi koh wane iri ne da kuma sharrin mutum koh aljani🤲,positive
@bbchausa Mudai addu'ar mu akullum itace Allah bashi ikon gyarawa 🙏,positive
"@bbchausa LMAO, wai maman mawakiya ...😂😂",neutral
@bbchausa But handwriting dinku ne a guri🤔,neutral
@bbchausa Subhanallah allah ya kara karemu daga sharrin wannan miyagun muta nan nan allah kuma yyi mana maganinsu 🙏🙏🙏🙏,positive
@Rahma_sadau Nice rariya on 🔥🔥,neutral
@Rahma_sadau In mutun ya dauka da zafi kenan.. Simple 😸😸😸😸,neutral
@bbchausa Sai ma ya ziyarci kano 😠😠😠 Muna nan muna jiran shi.,neutral
"@bbchausa Allah ya kyauta Rayuwa kenan, Allah ya kawo yanda Za'aye Allah yasamudace👏👏",positive
"@bbchausa Fifar banza, Iran tafi karfin wannan rainin wayon, Yo aduniya akwai Wanda ya'isa yasata abinda taya niya ba. Su tabbayi Trump mana 😁😂😂",negative
@bbchausa Allah yasa ta mutu gobe🙏🏾,negative
@bbchausa Zaria massacre 😭 da kuma Lekki massacre akwai evidence Dan haka abin a fili yake komin karyar da Lai Mohammed zai sharara.,negative
@bbchausa Kaji irinsu koh? Kwata kwata basuda imani...bah talaka ne a gabansu bah daga magansu sae yaransu... Ya Allah ka kawo mana qarshen zalunchin shugabbani...🙏😭💔,negative
"@bbchausa Kul ya hakura, yakara zage damtse kai inma yaso ayi yaki har sai yaci gaba da mulkinsa, inma yaga dama yamai dashi gado, wannan shine shawarata ga Trump 💯",negative
@Rahma_sadau kou da kuma abunda nake da buri bnsamu va dan Allah kou ah qaninki ne ki dauke ne😭😭😭😭,neutral
"@bbchausa Daga kasar Ingila, Garin Southampton gida mai lamba 12, bayan Asibitin LifeCare. Fatana shine Allah ya maimaita mana Mulkin Baba sau 3 😄😄",positive
@bbchausa Allah sarki yace so bright Allah ya bada zaman lafiya ya kawo yan biyu 🥰,positive
@bbchausa Yaushe hakan ta faru? 😥😥😥,neutral
@Rahma_sadau Allah yasa Har zuci 🚶‍♂️🏌️‍♂️,positive
@Rahma_sadau Kukuma dan ancire muku 5h shine Kuke korafi hajiyoyi kudinga sadaka ehe🤗,neutral
@bbchausa Thanks u malami👍,positive
@bbchausa Mstwww shirmen is banza Anjima Anafadan ire iren su bamu gani Akasaba 😡😡,negative
@bbchausa Allah ya sa muga karshen wannan masifa 🙏 lafiya,positive
@bbchausa @heychforhire @abbariruwai @AS_Gimba 🤣🤣🤣🤣🤣🤣🤣 a daura masa gwauro yake .,neutral
@bbchausa Pls kawai a siyar da Nigeria din nn mah kawai 😂,neutral
@bbchausa Yan boko haram sun yanka mutane 70 a #zabarmari😎,negative
"@Rahma_sadau No wonder your the best dancer in kannywood, Ashe deh kallon Bollywood neh sirrin... It took me 14days of practice b4 I learn rariya 💃",positive
@bbchausa Allah ubangiji ka kyauta ta namu karshen kowa da kalar nasa ajalin ita Kuma kalar nata kenan Allah kasa mudache Amen 🤲,positive
@bbchausa Amman pa ba fuskan yan Nigeria ba 😄,neutral
@bbchausa Allah ubangiji gafarta masa Ya kyautata namu zuwan da imani🤲🏻,positive
"Ba bata lokaci ✊ “@Rahma_sadau: Aje a dawo dai, muna jira !!!”",neutral
@Rahma_sadau Nima Insha Allahu idan Nasamu 10.000 000 kyauta asatinnan to nayi alqawarin zan bada 2.000 000 aci da hakuri.😎,positive
@bbchausa Haba dole ya yi ta zage zage😉😀😋😂,negative
@FalaluDorayi @Atu2_Tk Yaya taska zai bani kaso na😂😂😂,neutral
@bbchausa Zamu ci uwar mutun fa🤔,negative
@bbchausa Uban ivanka kazo mu baka hannun kwarya a Najeriya kawai🙄🤔,negative
"@bbchausa Wlh da gwamnati xata bani d saqon talakawa yje ga Han nun su ,😥 Amman nasan inaaaa baxata bani ba 😭, I'm sure wadanda xata ba duk cinye du ne😭😭😭😭 baxasu bamu ba😠",neutral
@princeazango Amen ya Allah Allah yabaku Zaman lpy zakayi wuff da zee fretty🤸🤸🤸,positive
"@bbchausa A, a zamanshima ajam Iyar shine Bala in agaremu Chanda I🤒🤒",negative
@bbchausa Kai Jama'a daga zamana Minister ko shekara biyu banyiba amma kunata zargina kash!! sai kace banida kudin da zan sai wani abu a rayuwata hmm😋😋😋😋,negative
@bbchausa 🤔 to idan mace ta hade kafarta ta yaya maza zasu yi nishadi da matan? Ay yana tsakiyan kafar daman dole sai ta raba,neutral
@Rahma_sadau Ke muta ne suna kyautar billions ke kina kyautar hundreds naira 😂 😂 😂 😂 idan kyautar zakiyi kisa mutane su drop din account dinsu kitura musu wasu yan canji🤣🤣🤣,negative
"@Rahma_sadau Nothing beats and ifthar with a flavored Maltina...&amp;above all, sharing with family @sadausisters💋😘 @Maltina Barkanmu Da Shan Ruwa ! Ifthar Mubarouk !😘 https://t.co/Fg41FYv8F3",positive
@Rahma_sadau Zaki iya samon Namujin kowari 🙏mai tsoron alla 👨Mai hankali ta bangaren moamalasa tare da in Mata 👳Mai tsapta akowane lokaci 😇Mai mormoshi akowane lokaci Saboda mormoshi yakan tsanya zocia fari 😎Alla yabaki she koda ne na,positive
"@bbchausa @MBuhari Allah ya isa kawai zanyi mai, saboda ya zalunce mu. Mun dauki yadda mun bashi a hannu amma ya zulunce mu, Allah ya kare mu da munafukai ko a Ina suke😎",negative
@bbchausa Yayi Kama Da Haka🤔,neutral
@aminiyatrust Hmhmhm 🤔🤔 kaih jama a Aji tsoron Allah,positive
@Rahma_sadau Please rahma sadau ki biya 10mil din nan case din nan ya mutu!!!😫,neutral
@bbchausa Rabu dasu kadawo dan Allah kamana aiki 🥺,positive
"@Rahma_sadau Ayya kash 🤦 sai dai bani kusa da wajen bikin. Kai😱 GA waya📱ta,na biyo taciki📲 because I don't want to be left behind. Allah sanya alkairi.",positive
"@Rahma_sadau Rahama simply you have to Ask for forgiveness from Almighty Allah (S.W.A), we Also looking from forgiveness from Our Almighty God. Allah ya yafe Mana baki guda. 🙏🏽🙏🏽 Amma Wlh kin bani tausayi sosai nima ji Nike Kamar na fashe da kukan sbd nasan dalilin kukan da kikeyi. 😭😭",positive
@bbchausa Ko da wasa @babu wadda ya isa ya kawo mana wannan wasan kwaikwayon!🙅,neutral
@bbchausa Ashe kuwa akwai wahala ga wasu mutanen. 😔,negative
@bbchausa To ai dama mu zaman lafiya muke so🙅,positive
"@bbchausa Gaskiya shugaban kasa malam @MBuhari Yayi kokari Allah yasaka mai da alkhairi saura minimum wage, yanzu kuma yarage ga police 👮 na Nigeria suji tsoron Allah sudaina ansar chin hanchi.",positive
@bbchausa Wanne irin chanji nema ba a samuba 🤷,neutral
"@Rahma_sadau Innalillahi wa inna ilaihi raji’un. Allah ubangiji ya gafarta masu, ya kyautata tamu😭",positive
@voahausa Shekau aiya mutu yafi sau dari towai ways ma ahekau🤔,negative
@bbchausa Nifa anawa tunanin yawan barnannan da akeyi wlh da sakacin wasu iyayenma 😞😞,negative
@bbchausa Ko nijar fa baantaba zuwa ba😂😂,neutral
@bbchausa Ko da me kazo anfika🤣🤣🤣,neutral
@bbchausa Wan nan Gaskiya ne Allah ya kawo Sauki🙏,positive
@bbchausa 😂😂 anayi muna kallo tareda sipping 🍵,neutral
@bbchausa Qaryar vanxa Mayaudarane🇳🇬💔😂,negative
"@bbchausa Talaka ya waye ynxuu, karyake kallon kowa fah🧐🧐🙂",positive
@bbchausa Wai Ina masarautar GAYA.... Imagine na tafi Kallon Hawan Sallah Gaya.. This is not me. Muna Allah Wadai Da Wannan Tsari😡 https://t.co/RNrZUg0gEv,negative
@alinuhu happy friday king 👑 of kannywood,positive
@bbchausa Ji bakin mugu 🙄 Daman hakuri yake da su suna kashe mutane da yake ba dan shi aka kashe ba,negative
"@bbchausa 🤣🤣🤣🤣🤣😂😂😂😂🤣 labarin ƙanan kurege.,....",negative
@voahausa Zullumi ? Ko ba zullumi ba !! Ta ka re maku can a Amurka😛,negative
@bbchausa Uh!.ALLAH yanaji kuma yana gani yadda akecin zarafin bayinsa basujiba basu ganiba natabbatar bazai kyale duk wanda yakeda hannu a cikiba .ALLAH ya gigita rayuwar duk wanda yahana bayinka sakeba tundaga duniya kabi musu hakkinsu 💔😔,negative
"@bbchausa Allah Gaka ga sunan, Allah ka daukarwa Bayin ka Raunana Fansa, Hakika Allah Isra'ila ba sufi karfin ka ba😭😪",positive
@bbchausa Haryanzu wasu basu San waye buhari ba 😂😂😂😂,neutral
"@bbchausa Aikin banza inji tusa raguwar suwa taku, muma yanzu kazo kadeba mutanen dasukazo tun farkon azumi kano domin suje shoprite da sallah😡😡",negative
@bbchausa Auu ynz ne zaka daina Kai da tun a islamiya baa fada maka bbu kyau ba sai ynz da yaranka suka girma🤔,negative
@bbchausa Sai ayi musu hukunci dadai da laifin da suka aikata 👌,neutral
"@bbchausa baba banji dadin magananan ba yasin,zaka bata rawarka da tsalle,mutane sun fara cewa laifin ashe ba naka bane kuma,kana kokarin kwafsawa😡😡😡",negative
@bbchausa Toh pha Allah yasa kada suyi wuf da kudin 😋😋,positive
@bbchausa Toh Munafukai Sai Ku Bishi Chan Kuji Mai Yake Ciki Ko Kuma Kuje Ku Dawo Dashi🙄🚶,negative
"@bbchausa To hell with yhu with d korona, ana can ana kashe mutane kunyi shiru kun kasa cewa komai, Allah Wadai da wanna Mulki naku 💔💔😭😭",negative
@bbchausa Idon ya fasa qaruwa ubansa ya daki hancin mom dinsa da muciya...Ina shaa Allah Kowa Allah zai hore masa kudin Siya😏,negative
@Rahma_sadau Ya kamata a nuna MATI A ZAZZAU a zazzau 🙄,neutral
@bbchausa Inna lillahy... Allah ya kawo mana saukin wannan mummunar yanayi🤲,positive
@Rahma_sadau X diz Rahama sadou🤔,neutral
"@bbchausa Abin dariya , dama bai zama dole kowa ace mawaki yana birge shi ba . Kawai kayi aikin gaban ka 😂😂",neutral
@aminiyatrust Allah ubangiji yayiwa wadanda suka rasu rahama 🙏,positive
"@bbchausa Gwamnatin BUHARi Tayi abin kunya wallahi babu wanda ya dace a cimma yafi moruwar wannan gwamnati face wadanda sunka kaita gaci, Amma sune sukafi shiga mummunan hali a Nigeria, 2015 kowa kajjiya sai buhari to ga irintanan🤦‍♂️🤦‍♂️",negative
@bbchausa Meye na fusata abasu bindigar su shiga JTF sutai daji ko kuwa😂,neutral
@bbchausa 🤓🤓🤓🤓🤓 ganduje sarkin san kudi inaga idan ka mutu da su za'a kai ka makabarta 😂😂😂😂😂 to wannan tsohon walahi yafika mai tar kudi,negative
@bbchausa @UmarHalima @BKalarawi Allah sarki uwata Allah gina Miki gida a chikin aljannatul fiddaus 😭🤲,positive
"@Rahma_sadau Ni fa wallahi sai yasa Bakomai bane yasa SADAU take burgeni, ba ruwanta da irin shirman da NAFISA ABDULLAHI ke fadi a social media. Fatan SADAU kawai shi ne, Allah ya rabamu da son ganin tsiyar wani ko wata a rayuwa. Allah ya kare min ke RAHAMA SADAU...🙏",positive
@bbchausa Wato Nigeria Shegiyace wlh wannan matsalar tsaron da kudancin Nigeria wata sabuwa drama siyasa ce 😂🤣,negative
@bbchausa Gaskiya kinnuna jajircewarki irinki muke nema a Nigeria 🇳🇬.,positive
@Rahma_sadau @naxeeywaziri 😂 ✌ mutum yaji uya kenan,negative
@bbchausa Suna cen suna ta wanke mu. Mukuma anbar mu da wanke hannu 😭,negative
@bbchausa Kaji wani bragging 😥😥😥,neutral
"@bbchausa Raban Tqliyq duk sati da akebawa talakawa, dan suna mugun kareta da taliyar nan . 🏃🏾🏃🏾🏃🏾",neutral
@bbchausa Allah ya kara jaddada rahamar sa ga malam Kuma Allah ya isar mana kuma ya Allah kada ka barsu ka hadasu da azabarka tun anan duniya🤲,positive
"@bbchausa Idan baka san gari ba, ka nemi Dan Taxi, Napep ko Dan acaba😁",neutral
@bbchausa Kudin da muka neman daga wajen Liti Mugu ne har yanxu basu iso ba 😂🤣😅 https://t.co/YkOCetXocc,negative
@bbchausa Subhanallah. Allah ya kawo mana saukin wannan abin.👏🏽,positive
@Rahma_sadau @OfficialMSharif @yaseenauwal Masha Allah Fatan Alkairi Allah yakara daukakaki 🙏🙏🤲🤲🤲🤲🤲,positive
@bbchausa Tabbas ansamu chanji....Don ma bamuda godiya yau bata dade ba wlh..An dauketa har da Allah yaisa mukayi😀,negative
@bbchausa Zamuci ubanLiverpool Alhaji Insha Allahu 😃,positive
@Rahma_sadau Komin waye wanka kana shi gowa zamu ganeka haka kuma muna shiga garin wasu saikaji sunacewa Daga kaduna yake wlly 😎💪🏽,neutral
"@bbchausa To Daman danjuma ne da dan jummai, dukkan Su dodo daya suke wa tsafi😣😣",neutral
@bbchausa Shi kuma a suwa💁🏼‍♀️💁🏼‍♀️💁🏼‍♀️🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️😏😏😏,neutral
"@bbchausa To wannan yanki namu na Arewa sai a hankali!Allah Ka kawo mana sauƙi....Astagfirullah,Astagfirullah,Astagfirullah😭",positive
@bbchausa Su Trump lokaci yayi 🤣🤣🤣,neutral
"@bbchausa 1) Sauna kira mana shasha in kaga wawa ku taho tare, 2) Kwadayi mabudin wahala, 3) Susu da shasha 🤣",negative
@bbchausa Anayie munajin dadi😂😂,positive
@bbchausa Allah ya kara basira ✊sarkin mu,positive
@bbchausa Wai mutane mike damunsu duk mutumin da Yayi suka kan Annabi (S.A.W) Ya Allah kawala kantashi Duniya da lahira🤲,positive
"“@bbchausa: Wenger: Kofin Premier ya yi mana nisa http://t.co/FgfghLKv7u”🙆🙆, yayi kokarin kikemana table yanda xamu fita Champions.",neutral
"@Rahma_sadau Anzo wajan🤔, Ina Gabatar miki da sabon Banki🏦 Dan yayi wato Jaiz Bank, Taken mu shine (Dan kyakkyawar Rayuwa Me Albarka) Ki huta lpia.",positive
@bbchausa Ammn kamar really extra ne a hannunsa 🤔,neutral
@bbchausa Saboda anci Manchester ko duk damemu da wani posting 😏,negative
@Rahma_sadau No word can express how beautiful you look milady....Allah yakara daukaka😍,positive
"@bbchausa Mai-girma tsohon shugaban kasa da fatan kai zaka fito daga jam'iyyar da kake tunanin ta kamata su karbi mulki, sai mu ga wa yafi farin jini. #BuhariUndiluted 💪",neutral
@bbchausa Nigeria ce ko😀,neutral
@FalaluDorayi @Yasirzanna @naziradamsalih muna nan mun jira 💃💃💃,neutral
@Rahma_sadau @Maltina congratulations Queen a gida Queen a waje👸👸,positive
@bbchausa Hegu BBC sun iya zama malolo😂,negative
@Rahma_sadau Gsky kikoma ball wann nn kafar taki saekace ta yan baya😹😹 https://t.co/8U17EMSDK4,neutral
@bbchausa Hehehe akwai cakwakiya fah👀,negative
"@Rahma_sadau Rhm yauma naga maimaicin hirarki d Aminu Sharif bana gajiya da ganin hirar, Im really impressed with your interview I LOVE YOU💕",positive
@AREWA24Channel @FalaluDorayi Masha Allah 🤙😂 ashe zamu nishadantu,positive
@RFI_Ha A kasar uwarwa kuke tweeting ynzu🇳🇬,negative
"@bbchausa Gyada yar sihiri, a bara aga 2, a murza aga 4, a tauna aji gardi 😀😂😂🤣",positive
"@bbchausa A duniyarnan kana ganin gurabataccin bayi màsu bakar niyya dason izgilanci ga wanda yafi kowa daraja sunayimasa abubuwa badon baka'iya daukar matakiba, Allahu ka wulakanta wadannan bayin naka darajjar annabi da alqur'ani ameen😭😭😭😭😭",negative
@AminuSaira Malam kasan aiki🎥,neutral
@Rahma_sadau Inaga time na fitarda zakkanki ne yayi shiyasa sukafara da wannan! Don Allah kituromini sauran ta wannan acc. no: 3987679809 sunan benk din shine pes benk🤣😂,neutral
@bbchausa Ilimi akwai dadi. Godia ga Allah da iyaye🙏🏻.,positive
"@AminuSaira @sairamovies Amman na Fara zargin you are feminist saboda kasa yanxun mata sun fara yarda da Hausa proverb ""NAMIJI BA DAN GOYO BANE"" yanda Mahmud yayima Sumayya, bayan matane sukafi yaudara a soyayya. Kuma indai Laila taba Mahmud 5m tabbas kaima corrupting dinka tayi🤣",negative
"@bbchausa Dabara daya ce ta rage musu, su zo wurin na na basu aron sadio mane, mo salah, diago jota, da firmino. Insha matsalar su zata kau. Sako daga mustapha mai Liverpool.😋😋😋",neutral
@bbchausa 😭Allah yashirya shi Allah ya kyauta,positive
"@bbchausa Kuma govnati ta gagara yin komai, sai alkawuran karya da yaudara. 😢",negative
@Rahma_sadau Hauka ne kawai wlh😴,negative
"@bbchausa Gardamarami kenan ai yasan dagaskene,bakaryaba 😂😂😂😂",neutral
"@FalaluDorayi @Mubarack_Umar @nafisatofficial @Delta @portableme_007 I just red the headline now ,is that true ? Amma kudi na aiki ko de dan garinsu former minister ne😄",neutral
"@bbchausa Ni narasa wake rubutawa BBC Hausa heading these days, wai WAJEROD😂😂",neutral
@Rahma_sadau BArka Da Sallah Anyi Sallah Lafiya😍,positive
@bbchausa Kadage da cin bashi har a takai bature ya sallama gidanka yace fito nabiya kudinka😂,negative
@bbchausa 😭😭😭 Allah sarki allah zai saka miki ai,positive
@bbchausa Can da yawassa ! Neman arziki ya rufemaka ido Don Kare hakkin kasarka...😱,negative
@bbchausa Da posting dinku nake buda baki 🔃,neutral
@bbchausa @AishaYesufu Ga irin labarin da kikeson ji fa😒,neutral
@bbchausa Amma dai banda nawa 😎,neutral
@bbchausa Ra'ayi anan shine andai bude kasuwanni guda biyu da wasumanyan shagona to Shi malam talaka da ba'a bude mafi yawancin kasuwar da sukafi zuwaba fa mai zasuci kuma a Ina zasu naimi kudin siyan abincin. Allah ubangiji dai ya taimaki talaka bawan Allah 😭😭,positive
@bbchausa @MBuhari Buhari allah yasa tsakanin mu daku wallahi 🥺😭😭😭,negative
@bbchausa Bikin kashe yan arewa da cin uban mu dai kuma dai bbc da gayya kuke wannan posting din 😡😡😡,negative
"@bbchausa Allah ya kawomana karshen wannan masifa,kuma muna fatan gwamnati zatayi duk mai yu-wuwa gorin kamo masu hannu awannan,dakuma hukuntasu,domin kaucewa faruwan haka a gaba. Allah ya kyauta 😭😭😭😭",positive
"@bbchausa 😀😀😀😎 abanza ae dama mu bama barin nigeria,las las,Niger repulic ce,itama sai mu daina zuwa",negative
@Rahma_sadau Son kowa kin wanda yarasa ✅✅,positive
@bbchausa Gaba gaba dai Zakaru UAE🇦🇪🇦🇪🇦🇪,neutral
"@bbchausa Waya kin zama mazaunai, dole ne a zauna dake😂😂😂😂",neutral
"@bbchausa Wallahi wannan ba adalci bane, ga babban matsalanmu nan rashin tsaro kuma kuma son kashi mutanin da yinwa zamuji ko da bandits 😠😠😠",negative
@Rahma_sadau @NGSuperEagles Ashsha rahama this time we loose😱,neutral
"@Rahma_sadau Eh toh, nima haka nake tinani wlh atakaice dai babu amsa awajena😂😂",neutral
@FalaluDorayi @UmarGombe @Mubarack_Umar I'm here sir😅 ni inanan ai ido na biyu,neutral
"@bbchausa Sarakan yin wuf, masu ruguza soyayyar data dade tana tasiri cikin karamin lokaci, ta hanyar amfani da daudar duniya😭",neutral
@bbchausa @MBuhari Har wutar Mambila da ya samar? Har yanda ya kawo tsaro musamman a Katsina? Har yanda talakawa ke shanawa kuma man fetir ya sauka warwas? Har matatun mai da ya gina? Ai canji ya tabbata🚶🚶🚶,neutral
@AREWA24Channel Dan Allah @AREWA24Channel Kuyi Kokari Wajen Kare Martabbar Wannan Shirin Shi Da Gidan Badamasi Karku Bari a Hanna Nuna Wadannan Shirye Shiryen Dan Allah 🙏,positive
@bbchausa @skeybaabaah Magana gaskia kenan 🤭🤭,positive
@bbchausa Insha Allah Yadda mukayi bara haka zamuyi bana 💪💪,positive
@bbchausa Ta faru ta qare wai uwar gulma tayi cikin shege😂😂😂,negative
@bbchausa Hahhah 😂😂😂 Ikon allah wai na kwanche ya fadi Munyarda badaga bbc yafito ba amma munsan halin manjo zai iya fadin hakan 😅😅😅,neutral
@Rahma_sadau Mutanen 9ja iyayen maula most especially Mutanenmu📵📵📵📵📵,negative
@bbchausa Yawwa Baba Muna godiya karka saka Baki rabu damu muci karanmu babu babbaka🕺🏃,positive
@bbchausa Kasan ita dabi'a daga gida ake daukar ta Yaga manyan kasa sunayi 😂,neutral
@bbchausa Malam Dan Allah Kahada Harda Kwailaye 😂🚶🏽,negative
@bbchausa Dama namu aka sace 🌚,negative
"@bbchausa Wai, ita korona Nan Har Yanzu Ba Ta Wuce bah😭😭",neutral
@bbchausa Gskyn saboda ana mana albozaranci da kudin kasa akwai likito anan to kuma kodan yaga Na banzane shiyasa ya cinbanza tab. Wlh munza r I p Yan Nigeria 😅😅😅 Buhari yaci zabe abunci yayi tsada zamuci uban mu Yan arewa,negative
@bbchausa Dama basuda wani amfani a nigeria 🇳🇬,negative
@bbchausa Sai ma mun ida rikitar da su zuwa can kofin gajiyayyun turai. 😂,negative
@bbchausa Ko daudawa da dwanta!🙄,neutral
