id	score	v	d-obj	p	p-title
00780	?	pour	dog food	dish	dog
00781	?	pour	dog food	bowl	dog
00782	?	pour	dog food	tin opener	dog
00783	?	pour	dog food	can opener	dog
00784	?	pour	dog food	dog s	dog
00785	?	take	pet food	food	dog
00786	?	take	pet food	dog food	dog
00787	?	take	pet food	tin of dog food	dog
00788	?	take	pet food	tin	dog
00789	?	take	pet food	pet	dog
00790	?	take	pet food	can of petfood	dog
00791	?	take	pet food	floor	dog
00792	?	take	pet food	dogs	dog
00793	?	take	pet food	dog	dog
00794	?	take	pet food	dish	dog
00795	?	take	pet food	bowl	dog
00796	?	take	pet food	tin opener	dog
00797	?	take	pet food	can opener	dog
00798	?	take	pet food	dog s	dog
00799	?	open	tin	food	dog
00800	?	open	tin	dog food	dog
00801	?	open	tin	tin of dog food	dog
00802	?	open	tin	tin	dog
00803	?	open	tin	pet	dog
00804	?	open	tin	can of petfood	dog
00805	?	open	tin	floor	dog
00806	?	open	tin	dogs	dog
00807	?	open	tin	dog	dog
00808	?	open	tin	dish	dog
00809	?	open	tin	bowl	dog
00810	?	open	tin	tin opener	dog
00811	?	open	tin	can opener	dog
00812	?	open	tin	dog s	dog
00813	?	alert	dog	food	dog
00814	?	alert	dog	dog food	dog
00815	?	alert	dog	tin of dog food	dog
00816	?	alert	dog	tin	dog
00817	?	alert	dog	pet	dog
00818	?	alert	dog	can of petfood	dog
00819	?	alert	dog	floor	dog
00820	?	alert	dog	dogs	dog
00821	?	alert	dog	dog	dog
00822	?	alert	dog	dish	dog
00823	?	alert	dog	bowl	dog
00824	?	alert	dog	tin opener	dog
00825	?	alert	dog	can opener	dog
00826	?	alert	dog	dog s	dog
00827	?	pour	specified quantity	food	dog
00828	?	pour	specified quantity	dog food	dog
00829	?	pour	specified quantity	tin of dog food	dog
00830	?	pour	specified quantity	tin	dog
00831	?	pour	specified quantity	pet	dog
00832	?	pour	specified quantity	can of petfood	dog
00833	?	pour	specified quantity	floor	dog
00834	?	pour	specified quantity	dogs	dog
00835	?	pour	specified quantity	dog	dog
00836	?	pour	specified quantity	dish	dog
00837	?	pour	specified quantity	bowl	dog
00838	?	pour	specified quantity	tin opener	dog
00839	?	pour	specified quantity	can opener	dog
00840	?	pour	specified quantity	dog s	dog
00841	?	call	dag	food	dog
00842	?	call	dag	dog food	dog
00843	?	call	dag	tin of dog food	dog
00844	?	call	dag	tin	dog
00845	?	call	dag	pet	dog
00846	?	call	dag	can of petfood	dog
00847	?	call	dag	floor	dog
00848	?	call	dag	dogs	dog
00849	?	call	dag	dog	dog
00850	?	call	dag	dish	dog
00851	?	call	dag	bowl	dog
00852	?	call	dag	tin opener	dog
00853	?	call	dag	can opener	dog
00854	?	call	dag	dog s	dog
00855	?	open	dog food	food	dog
00856	?	open	dog food	dog food	dog
00857	?	open	dog food	tin of dog food	dog
00858	?	open	dog food	tin	dog
00859	?	open	dog food	pet	dog
00860	?	open	dog food	can of petfood	dog
00861	?	open	dog food	floor	dog
00862	?	open	dog food	dogs	dog
00863	?	open	dog food	dog	dog
00864	?	open	dog food	dish	dog
00865	?	open	dog food	bowl	dog
00866	?	open	dog food	tin opener	dog
00867	?	open	dog food	can opener	dog
00868	?	open	dog food	dog s	dog
00869	?	put	full food dish	food	dog
00870	?	put	full food dish	dog food	dog
00871	?	put	full food dish	tin of dog food	dog
00872	?	put	full food dish	tin	dog
00873	?	put	full food dish	pet	dog
00874	?	put	full food dish	can of petfood	dog
00875	?	put	full food dish	floor	dog
00876	?	put	full food dish	dogs	dog
00877	?	put	full food dish	dog	dog
00878	?	put	full food dish	dish	dog
00879	?	put	full food dish	bowl	dog
00880	?	put	full food dish	tin opener	dog
00881	?	put	full food dish	can opener	dog
00882	?	put	full food dish	dog s	dog
00883	?	take	food dish	food	dog
00884	?	take	food dish	dog food	dog
00885	?	take	food dish	tin of dog food	dog
00886	?	take	food dish	tin	dog
00887	?	take	food dish	pet	dog
00888	?	take	food dish	can of petfood	dog
00889	?	take	food dish	floor	dog
00890	?	take	food dish	dogs	dog
00891	?	take	food dish	dog	dog
00892	?	take	food dish	dish	dog
00893	?	take	food dish	bowl	dog
00894	?	take	food dish	tin opener	dog
00895	?	take	food dish	can opener	dog
00896	?	take	food dish	dog s	dog
00897	?	put	water	food	dog
00898	?	put	water	dog food	dog
00899	?	put	water	tin of dog food	dog
00900	?	put	water	tin	dog
00901	?	put	water	pet	dog
00902	?	put	water	can of petfood	dog
00903	?	put	water	floor	dog
00904	?	put	water	dogs	dog
00905	?	put	water	dog	dog
00906	?	put	water	dish	dog
00907	?	put	water	bowl	dog
00908	?	put	water	tin opener	dog
00909	?	put	water	can opener	dog
00910	?	put	water	dog s	dog
00911	?	get	tin opener	food	dog
00912	?	get	tin opener	dog food	dog
00913	?	get	tin opener	tin of dog food	dog
00914	?	get	tin opener	tin	dog
00915	?	get	tin opener	pet	dog
00916	?	get	tin opener	can of petfood	dog
00917	?	get	tin opener	floor	dog
00918	?	get	tin opener	dogs	dog
00919	?	get	tin opener	dog	dog
00920	?	get	tin opener	dish	dog
00921	?	get	tin opener	bowl	dog
00922	?	get	tin opener	tin opener	dog
00923	?	get	tin opener	can opener	dog
00924	?	get	tin opener	dog s	dog
00925	?	put	bag	food	dog
00926	?	put	bag	dog food	dog
00927	?	put	bag	tin of dog food	dog
00928	?	put	bag	tin	dog
00929	?	put	bag	pet	dog
00930	?	put	bag	can of petfood	dog
00931	?	put	bag	floor	dog
00932	?	put	bag	dogs	dog
00933	?	put	bag	dog	dog
00934	?	put	bag	dish	dog
00935	?	put	bag	bowl	dog
00936	?	put	bag	tin opener	dog
00937	?	put	bag	can opener	dog
00938	?	put	bag	dog s	dog
00939	?	pour	it	food	dog
00940	?	pour	it	dog food	dog
00941	?	pour	it	tin of dog food	dog
00942	?	pour	it	tin	dog
00943	?	pour	it	pet	dog
00944	?	pour	it	can of petfood	dog
00945	?	pour	it	floor	dog
00946	?	pour	it	dogs	dog
00947	?	pour	it	dog	dog
00948	?	pour	it	dish	dog
00949	?	pour	it	bowl	dog
00950	?	pour	it	tin opener	dog
00951	?	pour	it	can opener	dog
00952	?	pour	it	dog s	dog
00953	?	buy	food	food	dog
00954	?	buy	food	dog food	dog
00955	?	buy	food	tin of dog food	dog
00956	?	buy	food	tin	dog
00957	?	buy	food	pet	dog
00958	?	buy	food	can of petfood	dog
00959	?	buy	food	floor	dog
00960	?	buy	food	dogs	dog
00961	?	buy	food	dog	dog
00962	?	buy	food	dish	dog
00963	?	buy	food	bowl	dog
00964	?	buy	food	tin opener	dog
00965	?	buy	food	can opener	dog
00966	?	buy	food	dog s	dog
00967	?	give	bowl	food	dog
00968	?	give	bowl	dog food	dog
00969	?	give	bowl	tin of dog food	dog
00970	?	give	bowl	tin	dog
00971	?	give	bowl	pet	dog
00972	?	give	bowl	can of petfood	dog
00973	?	give	bowl	floor	dog
00974	?	give	bowl	dogs	dog
00975	?	give	bowl	dog	dog
00976	?	give	bowl	dish	dog
00977	?	give	bowl	bowl	dog
00978	?	give	bowl	tin opener	dog
00979	?	give	bowl	can opener	dog
00980	?	give	bowl	dog s	dog
00981	?	clean	dog dish	food	dog
00982	?	clean	dog dish	dog food	dog
00983	?	clean	dog dish	tin of dog food	dog
00984	?	clean	dog dish	tin	dog
00985	?	clean	dog dish	pet	dog
00986	?	clean	dog dish	can of petfood	dog
00987	?	clean	dog dish	floor	dog
00988	?	clean	dog dish	dogs	dog
00989	?	clean	dog dish	dog	dog
00990	?	clean	dog dish	dish	dog
00991	?	clean	dog dish	bowl	dog
00992	?	clean	dog dish	tin opener	dog
00993	?	clean	dog dish	can opener	dog
00994	?	clean	dog dish	dog s	dog
00995	?	tip	bag	food	dog
00996	?	tip	bag	dog food	dog
00997	?	tip	bag	tin of dog food	dog
00998	?	tip	bag	tin	dog
00999	?	tip	bag	pet	dog
01000	?	tip	bag	can of petfood	dog
01001	?	tip	bag	floor	dog
01002	?	tip	bag	dogs	dog
01003	?	tip	bag	dog	dog
01004	?	tip	bag	dish	dog
01005	?	tip	bag	bowl	dog
01006	?	tip	bag	tin opener	dog
01007	?	tip	bag	can opener	dog
01008	?	tip	bag	dog s	dog
01009	?	put	dog food	food	dog
01010	?	put	dog food	dog food	dog
01011	?	put	dog food	tin of dog food	dog
01012	?	put	dog food	tin	dog
01013	?	put	dog food	pet	dog
01014	?	put	dog food	can of petfood	dog
01015	?	put	dog food	floor	dog
01016	?	put	dog food	dogs	dog
01017	?	put	dog food	dog	dog
01018	?	put	dog food	dish	dog
01019	?	put	dog food	bowl	dog
01020	?	put	dog food	tin opener	dog
01021	?	put	dog food	can opener	dog
01022	?	put	dog food	dog s	dog
01023	?	get	dog food	food	dog
01024	?	get	dog food	dog food	dog
01025	?	get	dog food	tin of dog food	dog
01026	?	get	dog food	tin	dog
01027	?	get	dog food	pet	dog
01028	?	get	dog food	can of petfood	dog
01029	?	get	dog food	floor	dog
01030	?	get	dog food	dogs	dog
01031	?	get	dog food	dog	dog
01032	?	get	dog food	dish	dog
01033	?	get	dog food	bowl	dog
01034	?	get	dog food	tin opener	dog
01035	?	get	dog food	can opener	dog
01036	?	get	dog food	dog s	dog
01037	?	place	bowl	food	dog
01038	?	place	bowl	dog food	dog
01039	?	place	bowl	tin of dog food	dog
01040	?	place	bowl	tin	dog
01041	?	place	bowl	pet	dog
01042	?	place	bowl	can of petfood	dog
01043	?	place	bowl	floor	dog
01044	?	place	bowl	dogs	dog
01045	?	place	bowl	dog	dog
01046	?	place	bowl	dish	dog
01047	?	place	bowl	bowl	dog
01048	?	place	bowl	tin opener	dog
01049	?	place	bowl	can opener	dog
01050	?	place	bowl	dog s	dog
01051	?	get	food	food	dog
01052	?	get	food	dog food	dog
01053	?	get	food	tin of dog food	dog
01054	?	get	food	tin	dog
01055	?	get	food	pet	dog
01056	?	get	food	can of petfood	dog
01057	?	get	food	floor	dog
01058	?	get	food	dogs	dog
01059	?	get	food	dog	dog
01060	?	get	food	dish	dog
01061	?	get	food	bowl	dog
01062	?	get	food	tin opener	dog
01063	?	get	food	can opener	dog
01064	?	get	food	dog s	dog
01065	?	notify	dog	food	dog
01066	?	notify	dog	dog food	dog
01067	?	notify	dog	tin of dog food	dog
01068	?	notify	dog	tin	dog
01069	?	notify	dog	pet	dog
01070	?	notify	dog	can of petfood	dog
01071	?	notify	dog	floor	dog
01072	?	notify	dog	dogs	dog
01073	?	notify	dog	dog	dog
01074	?	notify	dog	dish	dog
01075	?	notify	dog	bowl	dog
01076	?	notify	dog	tin opener	dog
01077	?	notify	dog	can opener	dog
01078	?	notify	dog	dog s	dog
01079	?	locate	food	food	dog
01080	?	locate	food	dog food	dog
01081	?	locate	food	tin of dog food	dog
01082	?	locate	food	tin	dog
01083	?	locate	food	pet	dog
01084	?	locate	food	can of petfood	dog
01085	?	locate	food	floor	dog
01086	?	locate	food	dogs	dog
01087	?	locate	food	dog	dog
01088	?	locate	food	dish	dog
01089	?	locate	food	bowl	dog
01090	?	locate	food	tin opener	dog
01091	?	locate	food	can opener	dog
01092	?	locate	food	dog s	dog
