text,label
@ghazaltaqwa Ọlọ́run ṣeun. Ara wá le o.,positive
RT @ayobabe5050: @alakoweyoruba alafia ni ooooo,positive
@KayodeOyinbo @saidibalogun Àbọrú bọyè o baba awo Káyọ̀dé. Ẹ kú àtijọ́.,positive
@destayo67 Ọmọ kíni? Ọsún tàbí Ọ̀sun (Ọ̀ṣun)?,neutral
@romeoakins Toò. A ti gbọ́ o. Ẹ kú ọ̀rọ̀. Odù ò ní tán lẹ́nu nígbà kankan.,positive
RT @Mystreetgospel: @yobamoodua e kale o. Nje e ti gbo nipa ipolongo #IdaOgbon fun awon odo ninu ipo Oselu nile Nigeria?,positive
@EdaIlera Fa ọkàn mi ya kẹ̀ láìṣe bébà 😂😂😂,negative
"lọ sí Bàrà, tí ètùtù rẹ̀ ma wáyé láti ọwọ́ Ọ̀nà-ońṣẹ́-Awo àti àwọn ọmọ lẹ́hìn rẹ̀. Ní àwọn ìdúró kàn kan, wọn ma ta ẹ̀jẹ̀ ọkùnrin àti àgbò sílẹ̀. Tí wọ́n bá dé Bàrà gangan, obìnrin mẹ́rin ní orí àti ẹsẹ̀ ọba, pẹ̀lú ọmọdékùnrin méjì ní ọ̀tún àti òsì,",neutral
"Níjọ́ kìníní ànàá nígbà tí a bẹ̀rẹ̀, àwọn kan ní kíni ti Yoòbá lórí ayélujára ṣe jẹ́. Àmọ́ adúpẹ́ pé èso rere ni #Yobamoodua ń so.",positive
"""Adupe o shey daadaa ni eyin naa wa o @AsiriMagazine: E ku irole oooo,Bawo ni gbo gbo nkan n se'nlo ? @omoyoruba_atata""",positive
"Jẹ́gẹ́dẹ́ abbl. Gbogbo wọn ni wọ́n ní agbo ilé tó tóbi, láti gba àwọn ẹrú àti àwọn ọmọ lẹ́yìn wọn. Orísun: Salami B. Olawale, Ibadan Slaves and Ibadan Wars in Pre-Colonial South Western Nigeria, 1835-1893. IOSR Journal of Humanities and Social Science. Vol 7. 2013",neutral
Kí ni à ń pè ẹranko inú àwòrán yìí lédèe Yoòbá? #ibeere #Yoruba https://t.co/daLKZuWQHP,neutral
"@ogundamisi @RMAjayi @rosanwo @eggheader @KaroOrovboni @OgbeniDipo @AdeolaFayehun @YeleSowore @BBCAfrica Orúkọ mi ni Ayò Agúnlóyè. Ọmọ ìlú Àkùngbà Àkókò ni mí. Mo féràn èdè Yorùbá lọ́pọ̀lọpọ̀, mo mọ ń kọ, mo sì mọ ń kà. #TweetinYoruba",positive
Ọjọ́ Àìkú #Sunday ni Yoòbá ń pè ní Ọjọ́-Ọ̀sẹ̀. #Idahun #Ibeere #Yoruba #OjoIsinmi,neutral
"#iroyin, #yoruba, Omooba Oyinlola ranse ibanikedun si Tinubu: Tolulope Emmanuel, Osogbo… https://t.co/txgiflpSCV",negative
"Ìdàgbàsókè kan gbòógí ni èyí, torípé orí ẹ̀rọ ìbánisọ̀rọ̀ alágbèéká ni ọmọ aráyé ti ń gbọ́ ìròhìn lóde ònìí. #worldradioday",positive
"RT @LekanFabilola: Ogun ayé ò ni ìgbà ìsimi, ogun ayé ò ni ibòji, o d’ijọ́ a bá dé ‘bojì. #OgunLaye #YorubaPoem #Yoruba",negative
"Mo rí aṣọ náà, ọkàn mí dùn láti rí iṣẹ́ àdìrẹ aláró àwọn baba wa lọ́nà àrà. Irú èyí là ń fẹ́, irú èyí ni yóò gbé àṣà tiwa n tiwa lárugẹ.",positive
"RT @otunbactunji: @YorubaNewsAlert A o tun ile iwosan marun miran se bi aba pari marun akooko( Offa, Ilorin, Share, Omu aran ati Kaiama) ...",positive
RT @yobamoodua: Orí ẹni l'àwúre 🎶 #YusufOlatunji #Orin #Yoruba https://t.co/OCsbUtwX4s,positive
"Ó dà bíi wípé àwọn ọmọo wa ńta bíọ́bíọ́, pẹ̀lú ariwo yìí #nigeria",negative
Ẹjẹ́jí ájùmọ̀ gbé àsà wa lárugẹ #YORUBA https://t.co/ykIVMKsR9l,positive
Our silver Ẹrú Iyawo corner. #edatikaevents #alagaiduro #alagaijoko #alagainlagos #alagainnigeria #Worldwidealaga #eruiyawo #yorubabride #yorubatraditionalwedding #yoruba#bridepride… https://t.co/pp1GpigMiz,neutral
"""Gbogbo àwọn òòṣà wa ń sunkún..."" Ojú ìwé 182, orí 24, Ìgbésí Ayé Okonkwo #ThingsFallApart #Yoruba #chinuaachebe @Google https://t.co/z1DKJN5sPl",negative
"RT @yoruba_proverbs: Ìbàjẹ́ ọjọ́ kan kì í tán lógún ọdún. / An indiscretion of one day, does not get forgotten in twenty years. [Acting in …",negative
"Olorun iwo ni, iwo ni; Olorun Oba aye raaye; Olorun iyanu. Orin iyin fun Olu Orun. #TweetInYoruba",positive
"Àmọ́ṣá, kì í ṣe titun, í máa ń ṣẹlẹ̀ bẹ́ẹ̀. Àwọ́n kan ní àmúwá Ẹlẹ́dàá ni, Òun ni á ṣ'èyìí ó wù ú. Ṣé bẹ́ẹ̀ni? #IyipadaOjuOjo #Yoruba",neutral
"RT @yobamoodua: 12. Ṣe ògbùfọ gbólóhùn yìí sí èdè #Yoruba : ""The electric pole gave him a shock and he fell headlong "" #Ibeere #Yoruba h…",neutral
RT @DigiAfricanLang: Permit me to introduce myself! Orúkọ mi ni Dámilọ́lá Adébọ́nọ̀jọ (aka Ìyá Yorùbá). I am the founder of @AlamojaYoruba…,neutral
"♪ Sàràkí ń fi owó wa súnrakì ♫ ó ń dágbádá ó ń wọ káfútáànì. Àmọ́ lẹ́hìn ìgbẹ́jọ́, kíni yóò jẹ́ rèsọ́ọ̀tì! ♫♪ #OrinFunIgba #Yoruba #Nigeria",negative
Mo bẹ̀rẹ̀ oṣù yí pẹ̀lú orúkọ Ọlọ́run Ọba. Ọba Alágbára. Ọba tí í gbani. Ọ̀gbàgbà tí í gbani lọ́wọ́ ewu gbogbo.,positive
@jidesanwoolu @PoliceNG Ọbẹ̀ awun l'ó pa awun. #FreeWale https://t.co/9w5yvqTMVl,negative
"7. Ọba ni Ọwá Ọbọ̀kun Ìjẹ̀ṣà, àgbègbè nílùú Èkó ni Ẹnu Ọwá, iléeṣẹ́ agbórinjáde ni Ẹrú Ọwá. Kí ni ìtumọ̀ Ọwá? #ibeere #Yoruba",neutral
Àì rìn jìnà l'aà r'ábuké ọ̀kẹ́rẹ́. #Yoruba,neutral
"Bi ewure Eni ba sa wo ile alagidi, bi eyan o ba pada lenu ona, iya to ye ko je ewure nio pada wa jeni #yoruba #proverb (I don't really know how to translate in english) buts it summarises as, one has to be smart before confronting issues, so one does not regret it",negative
"RT @Adetop3: @alakoweyoruba @lanredeola ijoba lo'ye ki a gba ni'moran, ki won gba lati paa ni dandan ki awon omo ko okan lara ede meta g ...",positive
"@Bolanja hehehe. Wọ́n yàtọ̀ díẹ̀, ṣùgbọ́n ""wá sí ilé"" ló péye. ""wá ilé"" --&gt; ""wá'lé"" lẹ máa ṣábàá gbọ́ tí a bá nsọ̀rọ̀.",neutral
"Agbga merin l’o nse ‘le, agba okunrin, agba obinrin, agba omode, agba alejo.",neutral
RT @bimbolanko: Ẹ wáá k'ọ́gbọ́n. Ẹ wáá k'édè. Iṣẹ́ l'oṣe Ọ̀gbẹ́ni Ọlálékan. #yoruba,positive
"Odò/irà/àbàtà náà túmọ̀ sí ọ̀pọ̀ ǹkan, èyí já sí wípé. Ọ̀gẹ̀dẹ̀ẹ mi ò ní yàgàn. Inú ọ̀pọ̀ ni mo wà. #idahun #owe",neutral
RT @alakoweyoruba: Kérésìmesì ku ọgbọ̀n ọjọ́. Àmọ́ ayẹyẹ ti bẹ̀rẹ̀ káàkiri. http://t.co/zlaTgwJ5,positive
"Ìpalẹ̀mọ́ bẹ̀rẹ̀ pẹ̀lú Ìkọ́pàájáde, wọn yóò róṣọ funfun mọ́’dìí, fìlà Àgà pupa lórí, ọ̀pá lọ́wọ́, ké arò Ẹ̀yọ̀ dé ààfin. #EyoOrisa #Yoruba",neutral
What do you think about what first mama said and others?. . . 👉 Yorùbátv ẸGBẸ ỌMỌ OLÚWA BÍ GBOGBO ÀGBÁYÉ Ojú òpó ìkànsíraẹni 🇳🇬🇹🇬🇧🇯🇧🇷🇨🇴🇨🇺🇬🇭🇨🇮______________________________□ Yoruba TV 🥰😘🔥 #yoruba #yorubatv… https://t.co/guMLRrY1pN,neutral
"Tí a bá tìtorí èyàn burúkú di'jú, a kò ní mọ ìgbà tí ẹni rere máa kọjá lọ. / If we insist on closing our eyes because of a wicked fellow, we won't know when a good person will pass us by. [Be easily forgiving: vindictiveness often packs a hefty punch.] #Yoruba #proverb",positive
"Reposted from @yoruba_pikin Hello fam, let's have some fun and to all my Saki people, gather here, ""ẹ wá fi etí gbé ìyàwó ọ̀rọ̀."" saki.finest mufutau_natalia . . #asa #yoruba_pikin #yoruba_pikin👑 #ede #yoruba #saki… https://t.co/jcoA6GqSDT",neutral
"@Distinctradio kòlè yé e yín. Àmọ́ mo mọ̀ wípé á á dára. E lè dá 'promo' dúró fún 'gbà díẹ̀. Ẹ dákun, ẹ mọ́ bínú, ó kú díẹ̀ :)",positive
"RT @Folabz_: Àríkẹ́ mi, jẹ́ kin kẹ́ ẹ Bí mo ṣe fojú kàn ẹ́ ni ìfẹ́ rẹ ti wọnú ọkàn mi #love #poetry #Yoruba #ValentinesDay",positive
@Bolanja Rárá o. Èmi ò rò pé ènìyàn gidi ni wọ́n o. :),negative
@stephenayinde Ẹ mà nlẹ́ oo. Ṣé iyán Ijóòóníìí dùn? A dúpẹ́ lọ́wọ́ Ọlọ́run Ọba.,positive
"Ẹ rọra ṣe o. Pípẹ́ ní í pẹ́, akólòlò á pe baba. #ogbon #yoruba",positive
"RT @IbrahimYakub2: @yobamoodua Eni ti o kuru,",neutral
RT @egbeatelewo: Ẹ káàbọ̀ sí àpèrè Àtẹ́lẹwọ́ níbi tí a ti ń ṣe àfihàn onírúurú ìṣẹ́ ọ̀nà ọ̀rọ̀ eléyìí tí a kọ/sọ ní èdè Yorùbá àti àwọn àwò…,neutral
Ọpọlọ ẹ̀yin méjèjì kòní jọ́bà. https://t.co/gUVDu0xZof,positive
RT @yobamoodua: Ẹran wo lo tún mọ̀? #InYoruba #Eran #Yoruba #learnyoruba #langauge https://t.co/tZsJSGQcid,neutral
Awuyewuye àwọn èdè tó fẹ́ parẹ́ yìí mà ń ta mi lára kẹ̀ẹ. #YorubaONiParun,negative
Ẹni ija o ba lon pe ara ẹ l'ọkunrin. Translation: He who haven't seen real fight/battle boast of being a SuperMan. ~@AyindeBarrister #kevingatesvideo #yoruba #language #RemiCrownDiamond #sundayvibes #SundayMotivation,negative
RT @Maxiculture: 51. gbogbo ètò náà yóò sì ti parí bí a bá ti n bí ọmọ. @romeoakins @aaaborode @yobamoodua,neutral
@ABinrin Be strong ìyá mi. Ẹ dé fìlà má wo'bẹ̀,positive
"Ará, ẹ báwa dá s’étò. #atelewo #àtélewó #yoruba #yorubaculture #edeyoruba #nigerianculture #africanculture #yorubanimi #africanculture #mondaymotivation #nigerianbusiness #madeinnigeria https://t.co/Kd19qwtGXZ",neutral
"RT @yobamoodua: Àjàpá ní kò sí oun t'ó dà bí oun tí a mọ̀ ọ́ṣe; ó ní bí òún bá ju ẹyìn sẹ́nu, òun a tu èkùrọ́ sílẹ̀. #EsinOro🐎 #Yoruba",neutral
Káre ọmọ olóbì wọrọkọ ẹ̀bá ọ̀nà #Ikorodu @abikedabiri,positive
Ẹ̀bà gbígbóná fún òjò,neutral
"RT @4yeshua4ever: Eleeru ibi, Oluwa ba o wi, gbe eru e ninu aye mi kanmo kanmo. @alakoweyoruba, #aduraowuro",positive
#SickleCellAwareness in #Yoruba EJE Eje ni nkan pupa to n san ni ago ara wa Blood is the red fluid that flows in our body A ni ohun merin ninu eje 1 Padi eje pupa 2 Padi eje funfun 3 Padi eje platelet 4 Omi plasma There are four components of blood../1 #SickleCell #September https://t.co/qOjQQjiDNK,neutral
"@WhatsApp Bí ẹ bá wo àwòrán méjèèjì dáadáa, kedere ni ó hàn wípé ejò lọ́wọ́ ń'nú. Àwòrán àkọ́kọ́ jẹ́ àtúnṣe, wọ́n gbé ojú ẹni tí ó ń fẹ́jú tòò sí ojú òpó ẹni ẹlẹni ni. Kò s'ẹ́ni máa rí irú àwòrán yìí tí ò ní gba irọ́ọ wọn gbọ́, àyàfi olófìníntótó bíi tia...",negative
"Aja toma sonu, kin gboo fere olode....",negative
"@OlayemiOniroyin àṣèyíṣàmọ́dún, ọdún ayọ̀ la óò máa ṣe.",positive
amala ibadan ati ewedu! 😍😍😍🤪🤪 #yoruba #learnyoruba https://t.co/B1zUig4G3n,neutral
"RT @dolapodabiri: @alakoweyoruba E jowo, ile ounje wo ni a ti le iru ounje yi je?",neutral
@kumtosh @funju Ilú tó rẹwà gidi ni Prague jẹ́ o! Mi ò rí irú ẹ̀ rí.!!,positive
"Omo @AsiwajuTinubu Sade fe ki @MBuhari so ijoba Nijeria di OyeIdile, O fariga pe @APCNigeria o pin ipo kan Iya oloja https://t.co/dnLtCg0uCo",negative
RT @pattollaa: @yobamoodua aworan lati ibi idanwo igbani sise NIS #Youthunemployment http://t.co/m6NFrdD9TO http://t.co/d72t5FpXbJ,neutral
"@Lanredeola haa! Ope ni fun olorun o, won ku aseye o. Won o pe bi pepe ti n pe, won fi owo pa ewu, fi erigi jobi, Igba odun odun kan ni",positive
"@dolapodabiri Ayọ̀, àlááfíà àti ìlera to péye ni Ọlọ́run fi fún mi. Ẹ ṣeun o.",positive
RT @Maxiculture: 52. Ọmọ náà yóò le tètè máa kọ́ èdè bí o bá ti ń dàgbà. @romeoakins @aaaborode @yobamoodua,positive
RT @DejiAdesogan: Awon OLUKO se pataki ni igbesi aye awa olomowe. #WorldTeachersDay cc @YorubaNewsAlert @OmoOduaRere,positive
"Omuti ni Aare Jonathan. Nijiria tu mo Aare lori, afi bi Boko Haram se gbajoba ti wan un yan fanda fanda ni ile Hausa. Aare GEJ rerin abosi",negative
"Kín ni àgbàdo á mú bọ̀? Igba ọmọ Kí ni àgbàdo á mú bọ̀? Igba aṣọ Orí ire ni ti àgbàdo Àgbàdo rìnhòòhò l'óko Ó kó're bọ̀ wá'lé Oríire ni ti àgbàdo Ǹjẹ́ ire iwá yóò jẹ́ tiwa. Ire ẹ̀yìn yóò bá wa, ire lọ́tùn-ún àti t'òsì yóò kàn wá gbọ̀ngbọ̀n láṣẹ Elédùmarè.",positive
"RT @Omidan_Olayinka: @yobamoodua oke-oke lemu n ru si I, owo yin yio maa lo soke o. Ede ati Asa Yoruba ko ni parun",positive
RT @Maxiculture: Eyi je moriwu fun mi o... Ku ise... @Bolanja @yobamoodua @SpeakAfricaApps @alakoweyoruba #Igbo #Ayere #Awusa #TweetYoruba,positive
"Ẹ tiẹ̀ gbọ́ ná, iwin ni #Shekau ni àbí ènìyàn ẹlẹ́ran-ara bí i tiwa? Ó ṣe wá di eku ẹmọ́ tó ń bọ́'rù mọ́n àwọn ọlọ́gun wa lọ́wọ́? #BokoHaram",negative
"RT @neyopan01: @alakoweyoruba adura ni kaa gba pe ki olorun eledumare ki o ko won yoo, ki o si ma fi iru se ile Naija.",positive
"RT @ronkexyz: Ole ni gbogbo awon oloselu wa patapata ""@alakoweyoruba: Gbèsè orílẹ̀ tó kù díẹ̀ ká san tán l'áíyé Ọbásanjọ́ ni wọ́n ti tún ...",negative
Eyin ten pofo telero pe en powe esora yin o #TweetinYoruba,negative
Toò. Ọlọ́run ṣeun tó tún jí wa lọ́jọ́ òní o. Èmi dúpẹ́ mo yọ̀ ṣẹ̀ṣẹ̀. #OlorunSeun #Ekaaaro,positive
RT @omoyoruba_atata: @yobamoodua @Maxiculture @alakoweyoruba @OlayemiOniroyin ohun to seni laanu ni wipe awa funra wa ko mo nipa ohun to je…,negative
"Ìjọba etíi yín mélòó, kí èdè abínibí jẹ́ baríbakú nílé ìwée wa kí ẹ wa rí ìdàgbàsókè tí ò lẹ́gbẹ́. @followlasg #YesVernacular @StateofOsun",positive
Ogun Ahóyaya tàbí Agidiǹgbì ni a pe ogun Ọba Kòsọ́kọ́ àti Forbes yìí. Torí ìhó àgbá ni a fi pè é l'ógún ahóyaya. #Lagos,neutral
"@romeoakins @GbenroAdegbola àwọn ògbójú ọdẹ ní í lo egbé láti gbé wọn kúrò nínú ewu láginjù. Bí a bá jẹ èèwọ̀, egbé lè gbé 'ni jù sọnù.",neutral
"RT @Lanredeola: @alakoweyoruba fun apere: ti a ba ni Orungbun tingbi tingbi, orugbun bi igba omo, gbogbo won lo le tiro, kin ni oh? gees ...",neutral
Eni ti ko ba gbo ti enu ega oun ni yoo so wipe o n paato #Yoruba #proverbs,neutral
"Àjọṣepọ̀ t'òun àjùmọ̀ṣe ò sí mọ́, àdáṣe ni ilé ayé gbà. #Nigbatiwonlo #BHM",negative
"RT @iambelzeez: Òwe Yorùbá Ojú tó tí rí òkun, kò lè bẹrù ọsa mọ. Yoruba Proverb The eyes that have seen the seas, can no longer be scared…",positive
"RT @greatise: Daadaa la ii, ojumo ire mo mowa loni. RT @alakoweyoruba: Mo tún kí ẹ̀yin ẹ̀dá Ọlọ́run. Bóo ni o, ṣé dáadáa la jí o ?",positive
RT @LoluBankole: @yobamoodua babalawo je eniyan to ma se ise onisegun ni awon abule wa. E si le ri won ni gbogbo ilu omo yoba te ba de #Yor…,neutral
"RT @egbeatelewo: Èèyàn Mẹ́sàn ní Ìlú Èkó. Èèyàn márùn-ún ní ìlú Àbújá. Ní déédéé Agogo Mẹ́sàn àbọ̀ alẹ́ yìí, àjọ @NCDCgov sọ pé gbogbo ẹni…",negative
"Ẹní bá wòṣẹ́jú akàn, á pẹ́ létí omi - he who attempt to see the blink of a crab stays long by the river #owe #yoruba #proverb",negative
"Kí Olú-ọ̀run dẹlẹ̀ fún ẹni re tókú, kí àbò rẹ̀ sì wà lórí àwa tawà láyé. Àmín! #June12Election #Nigeria #NADECO #SDP",positive
RT @Solar_unique: E kaaro o eyin omo oduduwa and gbogbo omo naijiriya patapata.#TweetYoruba,positive
IFA ORISHA NLA... 🙏👌 👏👏👏 👍❤️ 💯💗💗💗💗 ifaokan.fashola #ifá #orisha #orunmila #oshun #historia #black #yoruba #oduduwa #followmee #followus #follownow #likeforlikeandfollow #likeme #likeplease #liketolike 👍👍💯💗👌 https://t.co/uui4rjKntG,neutral
"Wọ́n láwọn Ọ̀gá kọ́ wa ní kíkọ-kíkà, wọ́n gbàgbé wípé kéwú àti ẹ̀kọ́ Bíbélì nìkan ni wọ́n ń kọ́ wa. #OminiraNigeria https://t.co/iGIbQyO7bU",neutral
- Jẹbẹtẹ gbọ́mọ lé Sanwóolú lọ́wọ́ : Inúu Sanwóolú bàjẹ́ - Ìdí 'Láperí domi nígbà tí ó gbúròó ìbọn : Ẹ̀rú ba 'Láperí nígbà tí ó gbúròó ìbọn #AkanloEde #Yoruba https://t.co/Nowv6dkRaW,negative
"@omoadegun Ori mi ti n wu fun bi e tie se dami lohun daadaa yen. e seun, adupe ojumo rere ni yoo je fun koowa wa",positive
"""Ire wọ́ tọ̀ mí wá. Ire pàdé mi níwá, kò mí lẹ́yìn lọ́dún yìí. Orúkọ tuntun, iyì tuntun, aṣọ tuntun, bàtà tuntun."" #Iwure",positive
RT @hardcorekancil: @alakoweyoruba Ohun kíkà tó wà ní blog wọn ni wọ́n ran mí lọ́wọ́ nínú ẹ̀kọ́ èdè yorùbá. Ẹ jẹ kí ẹ tẹsíwájú o!,positive
"""@surgtuface: @yobamoodua @eggheader #Ooni #Abobaku ni ori afefe wo?"" Afẹ́fẹ́ @twitter níhàhín ni o, ní gbàgede #Yobamoodua #Yoruba",neutral
.@GovAyoFayose were yin ti wa woja o! se asofin ipinle @ekitistategov Afolabi Akanni ti ekigbe wipe DSS pa ko yi? https://t.co/p3wDPcXJ6I,negative
@iamabiola Toò. Ó wa nṣe bí òwe bí òwe bí ẹní lùlù àgídìgbo lónìí àbí? :),neutral
Ṣé o rántí wípé arábìnrin #Rice láti #America ni a gbọ́ pé ó fún Ọláwálé ní kíni kan bíi àgbo mu ni baba bá dákẹ́? #June12 #Abiola,negative
"Ẹ gbọ́ o. Bí ilẹ Yoòbá bá pín kúrò ní Nàìjíríà, tí wọ́n fi ìlú Ìbàdàn ṣe ààrẹ-ìlú, njẹ́ inú ò ní bí ará Èkó bi? Ilé-ifẹ̀ nkọ àti Ọ̀yọ́?",negative
RT @Alexakin30: Kí orí wa má se gbàbòdè. Kí elédàá wa gbémi dé èbúté ire àti ayò. E se Àmín ńlá sí Àdúrà Òwúrò yìí. @omoadegun @Lanredeola …,positive
"@darolakesalt Àwọn àgbàlagbà sọ̀rọ̀ wọ́n ní ""fìlà ò dùn bíi k'á mọ̀ ọ́ dé; ká mọ̀ ọ́ dé kò dùn bíi kó yẹ 'ni, kò dùn bíi k'á rówó rà á."" Fìlàa Yorùbá ni ▪️ABETÍ-AJÁ (LÀBÀǸKÁDÀ), ▪️ÒRÌBÍ ▪️GỌ̀BÌ ▪️FÌLÀ ALÀGBÀÁ ▪️FÌLÀA KÁTÍKÒ ▪️FÌLÀA DÀRA ▪️FÌLÀ JOFỌLỌ Àti bẹ́ẹ̀ bẹ́ẹ̀ lọ",neutral
RT @yoruba_proverbs: T'oró t'oró l'ejò ńrìn; ejò ò ní padà lọ mú oró wá ní'lé. / Snakes slither around with their venoms; they'll never go…,negative
Orúkọ ọmọ ni ìjánu ọmọ. #EsinOro🐎 #Yoruba,neutral
Odù yìí ń fi hàn wá ohun tí a lè ṣe kí ọmọ aráyé ó fi nífẹ̀ẹ́ wa. Ó dárúkọ ohun èlò tí a nílò láti ṣe ẹ̀yọ̀-inú ayé kí wọn ba fẹ́ 'ni. #Ife,positive
"@vivek0bharati @Imamofpeace Ninu Ile Yoruba,Musulumi ati Christiani gbe igbe Alafia ati Irorun. Ko si ija, ade ni ife ara wa. 😎😎😎 #TweetinYoruba",positive
"13. Ìjẹ̀bú ló ni ẹ̀wẹ̀só, Ẹ̀gbá ló ni báa wà. Ta ló ni Okun? #ibeere #Yoruba",neutral
Alákọ̀wé tó lọ s'ájò ti padà bọ̀ láyọ̀. Ìrìnkèrindò ọ̀hún gbomimu àmọ́ Orí ṣọ́'ni délé. Ọpẹ́ ló yẹ Ọlọ́run Ọba. #OlorunSeun #MoDupe,positive
"Àwọn ará ibi pẹ̀lú ètekéte wọn. Ohun tí wọ́n bá fẹ́ kí aráyé ó gbà ni wọ́n máa ń fi sínú èròo wọn, bí wọ́n bá ṣe fẹ́ kí aráyé rí i ni wọn yóò pète rẹ̀. @BarackObama ló rẹ́yìn-in olórí Al-Qaeda, @realDonaldTrump ló rẹ́yìn-in ti ISIS. Ó ga o!",negative
"Mo fẹ́ jábọ̀ ìrìnàjo olọ́jọ méjì tí mo ṣe lọ sí ìlú Ìjẹ̀bú láago méjì, ẹ máa bá mi ká lọ.",neutral
"@BitTorrent #Yoruba 🇳🇬 ""Ki ifisowo eri lori ise to le niye, o gbudo niye ninu owo. Koto le niye lori owo, o gbudo le sese lati fi ranse lori ero ayelujara to tobi gidigan - fun apere, ona lati do ero ranse lori ayelujare bi #BitTorrent",neutral
"5. ṢE ni SE ní ẹ̀ka-èdè Ọ̀yọ́, Ìgbómìnà, Ìjẹ̀ṣà àti Ìkálẹ̀. TSE ni ní Àkókó,______ ni ní Ìyàgbà? #Ibeere #Yoruba",neutral
"Bí kò bá sí hausa, kí ni #Nigeria ìsisìyín ì bá jẹ? #Ise #Agbe",neutral
RT @yobamoodua: Ẹnu kìnnìún l'owó wà. #EsinOro #Yoruba https://t.co/nL18SPVK7v,neutral
Pátápátá alágbèḍ ẹ ò ju ilé àrọ lọ. The most one can expect of the blacksmith is confined to the smithy. (There is a limit to a person's bragging.) #Yoruba #YorubaProverb #Owe #proverb,negative
Ọwọ́ ti tèmi yóò tó ohun mo bá fẹ́ lọ́sẹ̀ yìí. Olúwa yíó ṣe ohun re láyé mi lọ́sẹ̀ tuntun tí a mú lónìí. Á rí bẹ́ẹ̀ fún mi ní t'Èdùmàrè,positive
"@AmstelMalta @CPCNig @lasgcopa @hrw Àwọn tí Èkó náà kọ ọ̀rọ̀ ránṣẹ́, wọ́n ní kí n wá kí á fi ojú rinjú, kí n sì gbé agolo ọtí @AmstelMalta ọ̀hún dání fún ìṣèjẹ́rìí. #EtoOnibaara #consumerright #brandnegligence #LiveYourBestLife @CPCNig https://t.co/r91bBayWVm",neutral
"RT @SuperGirlTimidi: Eyin eyan wa, e jade Ni ojo Kejo Osu Erena lati rin Tori ibalopo tipa tipa. E je ka beere fun idabobo to peye #MarchAg…",positive
"@Bond929FM @Govsia A d'Òkè Mọsàn tàì débẹ̀ níyàálẹ̀ta, èrò ti pitì, ọ̀dọ́ at'arúgbó nínú oòrùn. Àwọn kan jókòó sí abẹ́ àtíbàbà, abẹ́ òji igi làwá dúró sí.",neutral
RT @yobamoodua: Ẹ bá mi ré e o! #Gaari #Ewa #Ounje #Yoruba 😍 https://t.co/8z1WQd4Dmy,positive
"“@gboukzi: ìsé níí mú'ni pa eran àpatà. K'á pa eran, k'á je é ni iyì ode.”. Òwe àgbà!",neutral
"Obìnrin rere ní í ní ìwà pẹ̀lẹ́ lọ́ọ̀dẹ̀ ọkọ. Yóò ṣe ohun tí ọkọ nífẹ̀ẹ́ sí, yíò ní ìtẹríba fún ẹbí ọkọ. #IWD",positive
"2. If someone gives birth to a new child say: Ẹ kú ayọ̀ ọmọ/Ẹ kú ewu ọmọ Èdùmàrè á wò ó If it's the first child, include; ""á ní ọ̀wọ́ ire lẹ́yìn"". 5a (b)",positive
RT @peodavies: @yobamoodua @alakoweyoruba egbe ke? Owo ero ni won ma n se Faaji irole. E jeki a toju egbe fun sayii :...,positive
Ojú ọrun tó ẹyẹ fò láì fí àrà gbà ra #TweetInYoruba,neutral
1. Kí ni pẹ́tẹ́lẹ́? 2. Kí ni pẹ̀tẹ́lẹ̀? #Ibeere #Yoruba,neutral
"@yobamoodua: Ìyá n'ìya mí, ẹ̀ seun. #IWD2013 http://t.co/abBuD9vg9e #Yoruba #africa",positive
"Oṣù Ọ̀pẹ tí a wọ̀ yìí oṣù ire ni fúnmi àti olùkù mi gbogbo, mo ti rí i, yóò sì rí bẹ́ẹ̀ lọ́lá Ọba Oníbú-ọrẹ. #OdunNloSopinoBabaRere",positive
"Ìdì ire ayọ̀ọ wa yóò kún bámúbámú, nítorí kíni? Nítorí atare kì í di ẹrùu tiẹ̀ láìkún ọ̀kẹ́. Iree wa ò ní fò wá ru láṣẹ Olódùmarè. Ẹní bá fẹ́ 're kó n'ọwọ́! #iwure",positive
BANU SO MA BA ENIYAN SO AYE OFE ENI FUN ORO AFI ORI ENI #yoruba #Proverbs,negative
Moun kigbe moda mi odere shifau #Yoruba,neutral
"Adúpẹ́ o, ajàjà dé #Anthony láti 5. Ẹ̀yin tẹ wà lẹ́yìn, ẹ kú àfaradà o, láyọ̀ la ó délé o. @Gidi_Traffic http://t.co/jMifzi5SRK",positive
@Bolanja Mo ti kà á mo sì ti fèsì sí i.,neutral
RT @yobamoodua: Òkóbó ò le è fi alátọ́sín șẹ̀sín. Òwe míì fún ọ̀ràn Ọọ̀ni àti Elékòó. #Yoruba #Oduduwa,negative
Àkànlò èdè ni ‘dùndún lá’ta’. Bí mo bá ní ‘Mọlara dùndún 'ẹ ń lá’ta” kíni mo fẹ́ sọ? #ibeere #Yoruba,neutral
"Adupẹ o, ìyá Bọla fun pàkò àyan ti a ba mi rá :) #TweetYoruba #TweetYorubaDay http://t.co/1pDSrhchkJ",positive
"RT @oladiposanyaolu: @yobamoodua Bi ile ba sanni, awo la o ti mo.",neutral
Ga; ọmọ #Yoruba ní #Ghana mo kíi yín o,positive
12. Kọ òǹkà 4 million? #ibeere #Yoruba,neutral
