id	score	v	d-obj	p	p-title
000774	?	open	dog food	floor	dog
000775	?	open	dog food	dogs	dog
000776	?	open	dog food	dish	dog
000777	?	open	dog food	bowl	dog
000778	?	open	dog food	tin opener	dog
000779	?	open	dog food	can opener	dog
000780	?	open	dog food	dog s	dog
000781	?	put	full food dish	food	dog
000782	?	put	full food dish	dog food	dog
000783	?	put	full food dish	tin of dog food	dog
000784	?	put	full food dish	tin	dog
000785	?	put	full food dish	pet	dog
000786	?	put	full food dish	can of petfood	dog
000787	?	put	full food dish	floor	dog
000788	?	put	full food dish	dogs	dog
000789	?	put	full food dish	dish	dog
000790	?	put	full food dish	bowl	dog
000791	?	put	full food dish	tin opener	dog
000792	?	put	full food dish	can opener	dog
000793	?	put	full food dish	dog s	dog
000794	?	take	food dish	food	dog
000795	?	take	food dish	dog food	dog
000796	?	take	food dish	tin of dog food	dog
000797	?	take	food dish	tin	dog
000798	?	take	food dish	pet	dog
000799	?	take	food dish	can of petfood	dog
000800	?	take	food dish	floor	dog
000801	?	take	food dish	dogs	dog
000802	?	take	food dish	dish	dog
000803	?	take	food dish	bowl	dog
000804	?	take	food dish	tin opener	dog
000805	?	take	food dish	can opener	dog
000806	?	take	food dish	dog s	dog
000807	?	put	water	food	dog
000808	?	put	water	dog food	dog
000809	?	put	water	tin of dog food	dog
000810	?	put	water	tin	dog
000811	?	put	water	pet	dog
000812	?	put	water	can of petfood	dog
000813	?	put	water	floor	dog
000814	?	put	water	dogs	dog
000815	?	put	water	dish	dog
000816	?	put	water	bowl	dog
000817	?	put	water	tin opener	dog
000818	?	put	water	can opener	dog
000819	?	put	water	dog s	dog
000820	?	get	tin opener	food	dog
000821	?	get	tin opener	dog food	dog
000822	?	get	tin opener	tin of dog food	dog
000823	?	get	tin opener	tin	dog
000824	?	get	tin opener	pet	dog
000825	?	get	tin opener	can of petfood	dog
000826	?	get	tin opener	floor	dog
000827	?	get	tin opener	dogs	dog
000828	?	get	tin opener	dish	dog
000829	?	get	tin opener	bowl	dog
000830	?	get	tin opener	can opener	dog
000831	?	get	tin opener	dog s	dog
000832	?	put	bag	food	dog
000833	?	put	bag	dog food	dog
000834	?	put	bag	tin of dog food	dog
000835	?	put	bag	tin	dog
000836	?	put	bag	pet	dog
000837	?	put	bag	can of petfood	dog
000838	?	put	bag	floor	dog
000839	?	put	bag	dogs	dog
000840	?	put	bag	dish	dog
000841	?	put	bag	bowl	dog
000842	?	put	bag	tin opener	dog
000843	?	put	bag	can opener	dog
000844	?	put	bag	dog s	dog
000845	?	pour	it	food	dog
000846	?	pour	it	dog food	dog
000847	?	pour	it	tin of dog food	dog
000848	?	pour	it	tin	dog
000849	?	pour	it	pet	dog
000850	?	pour	it	can of petfood	dog
000851	?	pour	it	floor	dog
000852	?	pour	it	dogs	dog
000853	?	pour	it	dish	dog
000854	?	pour	it	bowl	dog
000855	?	pour	it	tin opener	dog
000856	?	pour	it	can opener	dog
000857	?	pour	it	dog s	dog
000858	?	buy	food	dog food	dog
000859	?	buy	food	tin of dog food	dog
000860	?	buy	food	tin	dog
000861	?	buy	food	pet	dog
000862	?	buy	food	can of petfood	dog
000863	?	buy	food	floor	dog
000864	?	buy	food	dogs	dog
000865	?	buy	food	dish	dog
000866	?	buy	food	bowl	dog
000867	?	buy	food	tin opener	dog
000868	?	buy	food	can opener	dog
000869	?	buy	food	dog s	dog
000870	?	give	bowl	food	dog
000871	?	give	bowl	dog food	dog
000872	?	give	bowl	tin of dog food	dog
000873	?	give	bowl	tin	dog
000874	?	give	bowl	pet	dog
000875	?	give	bowl	can of petfood	dog
000876	?	give	bowl	floor	dog
000877	?	give	bowl	dogs	dog
000878	?	give	bowl	dish	dog
000879	?	give	bowl	tin opener	dog
000880	?	give	bowl	can opener	dog
000881	?	give	bowl	dog s	dog
000882	?	clean	dog dish	food	dog
000883	?	clean	dog dish	dog food	dog
000884	?	clean	dog dish	tin of dog food	dog
000885	?	clean	dog dish	tin	dog
000886	?	clean	dog dish	pet	dog
000887	?	clean	dog dish	can of petfood	dog
000888	?	clean	dog dish	floor	dog
000889	?	clean	dog dish	dogs	dog
000890	?	clean	dog dish	dish	dog
000891	?	clean	dog dish	bowl	dog
000892	?	clean	dog dish	tin opener	dog
000893	?	clean	dog dish	can opener	dog
000894	?	clean	dog dish	dog s	dog
000895	?	tip	bag	food	dog
000896	?	tip	bag	dog food	dog
000897	?	tip	bag	tin of dog food	dog
000898	?	tip	bag	tin	dog
000899	?	tip	bag	pet	dog
000900	?	tip	bag	can of petfood	dog
000901	?	tip	bag	floor	dog
000902	?	tip	bag	dogs	dog
000903	?	tip	bag	dish	dog
000904	?	tip	bag	bowl	dog
000905	?	tip	bag	tin opener	dog
000906	?	tip	bag	can opener	dog
000907	?	tip	bag	dog s	dog
000908	?	put	dog food	food	dog
000909	?	put	dog food	tin of dog food	dog
000910	?	put	dog food	tin	dog
000911	?	put	dog food	pet	dog
000912	?	put	dog food	can of petfood	dog
000913	?	put	dog food	floor	dog
000914	?	put	dog food	dogs	dog
000915	?	put	dog food	dish	dog
000916	?	put	dog food	bowl	dog
000917	?	put	dog food	tin opener	dog
000918	?	put	dog food	can opener	dog
000919	?	put	dog food	dog s	dog
000920	?	get	dog food	food	dog
000921	?	get	dog food	tin of dog food	dog
000922	?	get	dog food	tin	dog
000923	?	get	dog food	pet	dog
000924	?	get	dog food	can of petfood	dog
000925	?	get	dog food	floor	dog
000926	?	get	dog food	dogs	dog
000927	?	get	dog food	dish	dog
000928	?	get	dog food	bowl	dog
000929	?	get	dog food	tin opener	dog
000930	?	get	dog food	can opener	dog
000931	?	get	dog food	dog s	dog
000932	?	place	bowl	food	dog
000933	?	place	bowl	dog food	dog
000934	?	place	bowl	tin of dog food	dog
000935	?	place	bowl	tin	dog
000936	?	place	bowl	pet	dog
000937	?	place	bowl	can of petfood	dog
000938	?	place	bowl	floor	dog
000939	?	place	bowl	dogs	dog
000940	?	place	bowl	dish	dog
000941	?	place	bowl	tin opener	dog
000942	?	place	bowl	can opener	dog
000943	?	place	bowl	dog s	dog
000944	?	get	food	dog food	dog
000945	?	get	food	tin of dog food	dog
000946	?	get	food	tin	dog
000947	?	get	food	pet	dog
000948	?	get	food	can of petfood	dog
000949	?	get	food	floor	dog
000950	?	get	food	dogs	dog
000951	?	get	food	dish	dog
000952	?	get	food	bowl	dog
000953	?	get	food	tin opener	dog
000954	?	get	food	can opener	dog
000955	?	get	food	dog s	dog
000956	?	notify	dog	food	dog
000957	?	notify	dog	dog food	dog
000958	?	notify	dog	tin of dog food	dog
000959	?	notify	dog	tin	dog
000960	?	notify	dog	pet	dog
000961	?	notify	dog	can of petfood	dog
000962	?	notify	dog	floor	dog
000963	?	notify	dog	dogs	dog
000964	?	notify	dog	dish	dog
000965	?	notify	dog	bowl	dog
000966	?	notify	dog	tin opener	dog
000967	?	notify	dog	can opener	dog
000968	?	notify	dog	dog s	dog
000969	?	locate	food	dog food	dog
000970	?	locate	food	tin of dog food	dog
000971	?	locate	food	tin	dog
000972	?	locate	food	pet	dog
000973	?	locate	food	can of petfood	dog
000974	?	locate	food	floor	dog
000975	?	locate	food	dogs	dog
000976	?	locate	food	dish	dog
000977	?	locate	food	bowl	dog
000978	?	locate	food	tin opener	dog
000979	?	locate	food	can opener	dog
000980	?	locate	food	dog s	dog
